,CNTSCHID,Region,STRATUM,LANGTEST,PRIVATESCH,SCHLTYPE,STRATIO,SCHSIZE,RATCMP1,RATCMP2,TOTAT,PROATCE,PROAT5AB,PROAT5AM,PROAT6,CLSIZE,CREACTIV,EDUSHORT,STAFFSHORT,STUBEHA,TEACHBEHA,SCMCEG,W_SCHGRNRABWT,W_FSTUWT_SCH_SUM,SENWT
874,72400882,72402,ESP0204,156.0,private,2.0,51.5789,2450.0,0.576,1.0,47.5,1.0,0.4211,0.4737,0.1053,28.0,1.0,1.2478,-0.1953,0.1795,-0.5111,0.9042,1.81446,240.79574,1.31774
875,72400883,72407,ESP9013,156.0,public,3.0,5.5181,229.0,0.8372,1.0,41.5,0.7831,,0.1687,0.0482,43.0,2.0,1.2048,0.028,0.7806,0.2266,0.9042,7.27512,266.82763,5.28348
876,72400884,72404,ESP0407,160.0,public,3.0,,,,1.0,58.0,1.0,0.9397,0.0603,0.0,18.0,1.0,-0.9432,0.4487,-2.0893,-0.0484,0.9042,3.40825,204.50637,2.47521
877,72400885,72403,ESP0305,156.0,public,3.0,6.6809,314.0,1.1765,1.0,47.0,1.0,1.0,1.0,0.0,23.0,0.0,0.1,-0.2968,0.1795,0.2266,0.9042,3.40741,114.45842,2.4746
878,72400886,72414,ESP1431,156.0,private,2.0,19.2773,2294.0,0.4474,1.0,119.0,0.7689,0.1218,0.084,0.0252,33.0,3.0,-0.4447,0.4487,-0.0956,-0.5079,-0.4859,1.76372,320.35428,1.28088
879,72400887,72409,ESP9017,160.0,public,3.0,11.3043,650.0,0.4545,1.0,57.5,1.0,0.8,0.113,0.087,28.0,2.0,1.2674,0.8242,-0.2932,0.3999,-0.9563,14.40544,1548.77557,10.46181
880,72400888,72401,ESP0101,156.0,public,3.0,,,,1.0,99.5,,,,,28.0,2.0,1.6863,2.1075,-0.9505,-0.7733,0.9042,15.13864,1798.27909,10.99429
881,72400889,72415,ESP1532,156.0,public,3.0,10.8878,1116.0,0.4167,1.0,102.5,1.0,1.0,0.9268,0.0488,28.0,2.0,1.2478,0.9088,0.1795,0.6101,-0.4859,1.25118,171.39321,0.90866
882,72400890,72406,ESP0611,156.0,public,3.0,7.6867,638.0,0.3385,1.0,83.0,0.3133,0.3253,0.3012,0.0241,23.0,1.0,0.7889,1.5435,0.1795,1.4873,-1.4581,1.2089,92.15171,0.87795
883,72400891,72417,ESP1738,156.0,public,3.0,10.8148,1168.0,0.7256,0.5042,108.0,0.9352,,,0.0185,33.0,2.0,0.8006,0.1893,-0.0956,0.6101,0.9042,5.81874,756.36898,4.2258
884,72400892,72404,ESP0408,160.0,private,2.0,,,,1.0,7.0,1.0,,,,18.0,1.0,-0.949,-0.614,-1.0397,-0.6119,0.9042,5.01353,127.45504,3.64103
885,72400893,72404,ESP0408,156.0,private,3.0,17.2549,2200.0,0.2459,1.0,127.5,,,0.1176,0.0,23.0,2.0,-0.6844,-0.1776,-3.3785,-2.0409,0.9042,1.65802,196.15472,1.20412
886,72400894,72413,ESP9026,156.0,public,3.0,13.2874,578.0,0.3297,1.0,43.5,1.0,1.0,1.0,0.046,33.0,0.0,0.9868,1.776,1.3784,1.1612,0.9042,6.13206,600.52507,4.45335
887,72400895,72407,ESP9013,156.0,public,3.0,12.918,1182.0,0.7813,1.0,91.5,1.0,1.0,1.0,0.2077,23.0,2.0,-0.6884,1.2432,-2.0719,0.2655,0.9042,3.26764,410.67005,2.37309
888,72400896,72407,ESP9014,156.0,private,2.0,,,,1.0,44.0,1.0,,,,23.0,1.0,-1.4212,-1.4551,-0.0956,-0.9033,0.9042,5.35902,339.36992,3.89193
889,72400897,72416,ESP9034,156.0,public,3.0,8.3235,566.0,0.7595,1.0,68.0,0.9559,,,0.0441,18.0,1.0,1.2478,1.5435,1.0522,0.9952,0.9042,1.0,45.34313,0.72624
890,72400898,72411,ESP1121,474.0,public,3.0,10.3944,738.0,0.4902,1.0,71.0,1.0,0.9577,0.0141,0.0282,28.0,2.0,1.0283,0.8242,0.7227,1.1822,0.9042,3.55033,405.53468,2.5784
891,72400899,72404,ESP0407,160.0,public,3.0,8.7188,558.0,1.039,1.0,64.0,1.0,1.0,1.0,0.0469,28.0,0.0,1.4783,2.4895,-0.7536,1.6777,0.9042,2.31004,112.37971,1.67764
892,72400900,72411,ESP1121,474.0,public,3.0,10.4471,888.0,0.3146,1.0,85.0,1.0,1.0,1.0,0.3059,28.0,1.0,-1.4212,-1.4551,-0.8602,-0.96,-1.0542,4.46784,398.58868,3.24472
893,72400901,72414,ESP1431,156.0,private,2.0,20.1212,332.0,0.375,1.0,16.5,0.9697,0.9697,0.1515,0.0606,18.0,1.0,-0.4447,0.21,-0.9505,-0.5111,0.1571,7.51681,246.52396,5.45901
894,72400902,72401,ESP9001,156.0,public,3.0,12.9612,836.0,0.5294,0.6667,64.5,0.938,,,0.062,28.0,3.0,-0.6884,-1.4551,-1.3196,-2.0409,0.9042,20.36508,1698.78756,14.78994
895,72400903,72416,ESP9034,156.0,public,3.0,6.3636,350.0,1.4423,1.0,55.0,1.0,1.0,1.0,0.0364,18.0,0.0,1.2478,-0.614,1.0522,0.2266,0.9042,1.0,50.92076,0.72624
896,72400904,72413,ESP9026,156.0,public,3.0,13.4639,653.0,0.4783,1.0,48.5,,,,0.0412,28.0,2.0,1.2478,0.4427,-0.3856,-0.7624,0.9042,4.52294,633.54562,3.28474
897,72400905,72405,ESP9009,156.0,public,3.0,14.2368,1082.0,0.2066,1.0,76.0,1.0,1.0,0.0,0.0,53.0,2.0,1.4743,0.9218,1.4126,1.4533,-1.0542,3.44248,431.15869,2.50007
898,72400906,72403,ESP0305,156.0,public,3.0,17.396,1296.0,0.5063,1.0,74.5,0.0,0.0,0.0268,0.1342,18.0,0.0,0.2986,1.3405,0.8153,1.1913,0.9042,1.44557,147.77652,1.04983
899,72400907,72418,ESP1841,156.0,private,2.0,17.7722,702.0,0.3846,1.0,39.5,,,,0.0253,38.0,1.0,-1.4212,-0.1776,-0.0956,-1.419,0.9042,1.0,48.71057,0.72624
900,72400908,72406,ESP0611,156.0,public,3.0,8.2947,394.0,0.6111,1.0,47.5,1.0,1.0,0.0,0.0,18.0,1.0,0.1,0.43,0.1795,0.9677,0.9042,1.98604,50.93854,1.44234
901,72400909,72417,ESP9038,156.0,public,3.0,8.391,558.0,3.4884,1.0,66.5,1.0,0.9323,0.0526,0.015,28.0,2.0,0.4292,0.8371,0.3894,-0.1144,-1.0542,10.59142,963.87514,7.69191
902,72400910,72415,ESP1532,156.0,public,3.0,11.0842,1053.0,0.6579,1.0,95.0,1.0,1.0,1.0,,28.0,2.0,0.1,1.1514,-0.0384,1.1337,-0.4859,1.07859,194.14469,0.78332
903,72400911,72413,ESP9027,156.0,private,2.0,16.6711,1267.0,0.8219,1.0,76.0,1.0,0.6711,0.3289,0.0132,53.0,3.0,-0.6483,1.0744,-0.7293,1.1221,-0.1661,1.0,74.19458,0.72624
904,72400912,72416,ESP9035,451.0,public,3.0,7.8571,440.0,1.4583,1.0,56.0,1.0,,0.0714,,23.0,1.0,-1.4212,0.2633,-0.7993,-0.5205,0.9042,4.61465,327.10874,3.35134
905,72400913,72413,ESP9029,156.0,private,1.0,10.3871,644.0,1.5625,1.0,62.0,1.0,0.8871,0.0968,0.0161,23.0,2.0,-1.4212,-1.4551,-3.3785,-2.0409,0.9042,4.2054,283.48976,3.05413
906,72400914,72405,ESP0509,156.0,public,3.0,,,,1.0,53.0,1.0,1.0,0.9434,0.0377,28.0,1.0,0.8339,-0.1776,0.1795,-0.5079,-0.061,3.81373,291.82566,2.76968
907,72400915,72412,ESP1224,156.0,private,2.0,5.4054,100.0,1.5625,0.4,18.5,1.0,1.0,0.0,0.0,18.0,2.0,2.1861,1.3667,3.441,1.7124,-1.0542,1.0,29.65696,0.72624
908,72400916,72417,ESP9039,156.0,private,2.0,15.5556,1120.0,0.4048,1.0,72.0,0.4722,0.4722,0.0,0.0139,23.0,1.0,1.529,2.1075,-0.0956,0.2266,0.9042,11.79507,952.53244,8.56605
909,72400917,72407,ESP9014,156.0,private,1.0,18.6977,804.0,0.5833,1.0,43.0,1.0,0.3488,0.6512,0.0,53.0,2.0,-0.113,-0.1776,-0.4598,-0.7634,0.9042,5.7912,339.82742,4.2058
910,72400918,72417,ESP1738,,public,3.0,,,,,,,,,,,,,,,,,22.44372,159.1352,16.29953
911,72400919,72416,ESP9034,156.0,public,3.0,9.1123,852.0,1.0843,1.0,93.5,1.0,1.0,0.0,0.0,23.0,1.0,1.0283,0.8371,-0.0384,0.2266,0.9042,1.49427,16.52714,1.0852
912,72400920,72413,ESP9025,156.0,public,3.0,12.7089,502.0,0.989,1.0,39.5,1.0,1.0,0.3671,0.1266,28.0,0.0,0.1,0.9285,0.016,0.1439,-1.0542,5.13,426.23016,3.72561
913,72400921,72403,ESP0305,156.0,public,3.0,5.76,288.0,0.75,,50.0,,,0.04,0.1,18.0,,-1.4212,0.592,-0.0956,0.2266,0.9042,2.34608,141.20093,1.70382
914,72400922,72403,ESP0305,156.0,public,3.0,9.4961,603.0,0.8654,1.0,63.5,,,0.0157,0.063,53.0,0.0,-1.4212,0.1893,0.3235,-0.3786,-0.3665,2.16835,151.28289,1.57474
915,72400923,72405,ESP0509,156.0,public,3.0,9.8983,584.0,0.1942,1.0,59.0,1.0,,,0.0169,28.0,0.0,1.6863,2.8705,2.3697,1.2271,0.9042,3.89,438.58561,2.82507
916,72400924,72402,ESP0203,156.0,public,3.0,10.3099,732.0,0.5357,1.0,71.0,1.0,1.0,0.0,0.0704,23.0,2.0,-0.4526,-0.5869,-0.1522,-0.1695,0.9042,1.76776,217.13817,1.28382
917,72400925,72410,ESP1019,156.0,public,3.0,6.3636,140.0,1.0,1.0,22.0,1.0,0.9773,0.9091,0.0,23.0,1.0,0.1,0.8242,-0.0934,0.933,-1.0542,4.80555,104.09059,3.48999
918,72400926,72408,ESP0815,156.0,public,3.0,9.5758,474.0,0.8272,1.0,49.5,1.0,,,0.0404,28.0,2.0,-0.6344,-0.5869,0.8153,0.2266,-1.0542,5.46446,374.40421,3.96851
919,72400927,72418,ESP1841,156.0,private,2.0,12.8571,360.0,0.5556,1.0,28.0,1.0,,,,28.0,2.0,0.8006,0.0055,-1.4335,0.5986,0.9042,1.0,27.8061,0.72624
920,72400928,72404,ESP0408,160.0,private,2.0,19.3544,1529.0,0.5714,1.0,79.0,1.0,1.0,0.5633,0.038,33.0,1.0,0.1,0.592,-2.0893,-0.7405,0.9042,2.12695,213.5016,1.54468
921,72400929,72405,ESP0509,156.0,public,3.0,,,,1.0,44.0,1.0,1.0,,,28.0,1.0,,,0.0921,-0.0452,0.9042,4.98718,444.34391,3.62189
922,72400930,72414,ESP1430,156.0,public,3.0,12.9605,985.0,0.4943,1.0,76.0,1.0,1.0,1.0,0.0132,33.0,3.0,0.1,0.43,-0.4097,0.2266,-0.1868,1.955,328.55151,1.4198
923,72400931,72416,ESP9036,156.0,private,2.0,15.25,427.0,1.9355,1.0,28.0,0.5357,0.4643,,,28.0,2.0,-1.4212,-0.614,-1.1906,-0.9173,0.9042,3.28221,86.18396,2.38367
924,72400933,72411,ESP1121,156.0,public,3.0,10.1188,511.0,0.806,1.0,50.5,0.0297,0.9703,0.099,0.0396,18.0,2.0,1.2478,0.9218,0.1795,0.6101,0.9042,5.68054,370.71537,4.12543
925,72400934,72413,ESP9025,156.0,public,3.0,13.7385,893.0,0.2903,1.0,65.0,1.0,0.7692,0.0462,0.1846,33.0,1.0,-0.4413,0.2833,0.7166,1.0265,-0.061,2.75436,395.2252,2.00033
926,72400935,72411,ESP1121,474.0,public,3.0,,,,1.0,47.0,,0.9362,0.0638,,23.0,,1.2478,2.0786,0.1795,0.5642,-1.0542,6.02481,401.24252,4.37546
927,72400936,72409,ESP0918,160.0,private,2.0,1.0,85.0,0.1765,1.0,99.0,,,,,28.0,1.0,1.7368,1.2805,-0.6685,-0.0127,0.9042,17.10862,1410.40066,12.42497
928,72400937,72413,ESP9028,156.0,private,1.0,19.6889,2215.0,1.1364,1.0,112.5,1.0,0.0267,0.0533,0.0,48.0,2.0,-1.4212,-0.5869,-3.3785,0.6101,0.9042,13.89808,663.00183,10.09335
929,72400938,72413,ESP9027,156.0,private,1.0,4.4828,130.0,0.4854,1.0,29.0,1.0,1.0,1.0,0.0,28.0,1.0,-1.4212,-1.4551,-3.3785,-2.0409,-1.0542,1.0,101.72557,0.72624
930,72400939,72413,ESP9029,,private,,,,,,,,,,,,,,,,,,3.13925,174.22172,2.27985
931,72400940,72404,ESP0407,160.0,public,3.0,9.0909,500.0,0.5747,1.0,55.0,,,0.0,0.0182,28.0,,0.8339,1.5272,-0.2693,1.4922,0.9042,1.873,190.29402,1.36025
932,72400941,72412,ESP1224,156.0,private,2.0,13.9778,629.0,1.6667,1.0,45.0,1.0,1.0,1.0,0.0111,23.0,2.0,1.2478,0.9088,-1.6103,0.0071,0.9042,1.0,27.72644,0.72624
933,72400942,72410,ESP1019,156.0,public,3.0,6.96,348.0,1.0,1.0,50.0,0.98,0.48,0.5,0.2,13.0,0.0,1.6996,1.872,1.6192,1.3455,-0.1661,4.80555,170.36503,3.48999
934,72400943,72411,ESP1121,474.0,public,3.0,11.6316,442.0,0.3448,1.0,38.0,1.0,1.0,0.0,0.0,28.0,1.0,1.4743,0.353,-0.8602,0.3371,0.9042,4.9091,399.88466,3.56519
935,72400944,72416,ESP9036,156.0,private,2.0,15.0612,738.0,0.6122,1.0,49.0,1.0,1.0,,,23.0,2.0,0.1423,0.7519,-0.7453,-0.7866,0.9042,3.28221,163.98628,2.38367
936,72400945,72401,ESP0102,156.0,private,2.0,17.9216,914.0,0.28,1.0,51.0,1.0,1.0,0.4412,0.0,53.0,2.0,0.0574,0.3677,0.2773,-0.3945,0.9042,21.17335,1660.82325,15.37693
937,72400946,72416,ESP9034,156.0,public,3.0,6.8406,472.0,1.3953,1.0,69.0,1.0,1.0,0.1739,0.0145,18.0,2.0,-1.4212,-1.4551,1.4024,1.397,0.3009,1.0,34.32974,0.72624
938,72400947,72401,ESP9001,156.0,public,3.0,10.3585,549.0,1.1818,1.0,53.0,1.0,1.0,0.1887,0.0377,28.0,1.0,0.6299,0.4487,0.9647,0.9355,0.9042,31.67901,1788.91399,23.00657
939,72400948,72406,ESP0611,156.0,public,3.0,6.86,343.0,0.9877,1.0,50.0,1.0,,,0.04,28.0,2.0,-0.9432,-0.2968,-0.0384,0.2266,-0.5083,1.0298,85.08853,0.74788
940,72400949,72401,ESP9002,156.0,private,2.0,18.2533,1369.0,0.287,1.0,75.0,1.0,1.0,1.0,0.0667,28.0,0.0,-1.4212,0.028,-0.3856,0.9229,0.9042,14.23126,1802.90034,10.33532
941,72400950,72416,ESP9034,156.0,public,3.0,7.75,651.0,0.6937,1.0,84.0,1.0,1.0,0.0536,0.0357,23.0,1.0,-0.949,-1.4551,-0.6199,-2.0409,0.9042,1.0,33.13755,0.72624
942,72400951,72411,ESP1121,474.0,public,3.0,10.6,795.0,0.6306,1.0,75.0,1.0,0.9733,0.92,0.0267,28.0,0.0,0.8339,0.8371,0.1795,0.6101,0.9042,3.89841,402.36416,2.83118
943,72400952,72408,ESP0815,156.0,public,3.0,12.6857,888.0,0.8242,1.0,70.0,1.0,0.9143,0.0429,0.0429,33.0,1.0,0.4292,1.2657,1.4169,0.5642,-1.0542,4.08333,429.69391,2.96548
944,72400953,72413,ESP9029,156.0,private,1.0,11.8443,989.0,2.1778,1.0,83.5,1.0,0.8922,0.0719,0.0359,43.0,2.0,-0.2805,-0.1776,-0.6199,-0.4289,0.1571,4.2054,161.01945,3.05413
945,72400954,72416,ESP9034,451.0,public,3.0,8.2264,436.0,1.1875,1.0,53.0,0.9057,0.9057,0.9057,0.0,53.0,2.0,-0.2805,-0.3163,0.2268,-0.5205,-2.436,1.48045,7.90179,1.07516
946,72400956,72417,ESP1739,156.0,private,1.0,,,,1.0,95.0,0.9684,0.0,0.0,0.0316,53.0,3.0,0.265,0.8371,-1.4632,0.1537,-1.0542,7.59682,896.42138,5.51712
947,72400957,72402,ESP0204,156.0,private,,1.0795,95.0,0.4737,1.0,88.0,1.0,0.767,0.233,0.0,28.0,3.0,-0.6344,0.21,-1.5397,-2.0409,0.9042,2.17376,218.46644,1.57867
948,72400958,72409,ESP9017,160.0,public,3.0,12.495,631.0,0.0337,1.0,50.5,,,0.1188,0.1188,28.0,2.0,0.4591,0.1825,-0.1493,-0.1459,0.9042,17.49232,1441.14287,12.70362
949,72400959,72414,ESP1430,156.0,public,3.0,10.8226,671.0,0.2041,1.0,62.0,1.0,1.0,,0.0887,23.0,2.0,0.6221,0.43,-0.6199,-2.0409,0.9042,2.67611,305.56915,1.9435
950,72400960,72406,ESP0612,156.0,private,2.0,19.8276,1150.0,0.4762,1.0,58.0,1.0,0.0,1.0,0.0,28.0,2.0,-0.2376,-1.4551,-0.335,0.7574,0.9042,1.0,84.0,0.72624
951,72400961,72416,ESP9037,451.0,private,2.0,10.6207,154.0,0.75,1.0,14.5,0.0,0.0,0.5517,0.0,13.0,2.0,0.633,0.3786,0.4651,-0.4415,-4.0518,6.35844,135.82105,4.61775
952,72400962,72412,ESP1223,156.0,public,3.0,14.6282,1141.0,1.3889,1.0,78.0,1.0,0.9231,0.0385,0.0385,23.0,2.0,0.5886,0.6736,1.1262,0.2266,-0.6263,1.0,41.97838,0.72624
953,72400963,72405,ESP0509,156.0,public,3.0,,,,,40.0,0.0,0.95,0.0,0.05,28.0,1.0,0.8339,1.5435,0.1795,0.9229,0.9042,7.93878,401.82355,5.76546
954,72400964,72412,ESP1223,156.0,public,3.0,8.6796,447.0,1.3158,1.0,51.5,1.0,1.0,,,23.0,0.0,-0.6884,-1.4551,1.245,1.4885,0.9042,1.0,52.52499,0.72624
955,72400965,72403,ESP0305,156.0,public,3.0,7.6757,284.0,1.7857,1.0,37.0,1.0,1.0,0.0,0.0,23.0,0.0,-0.4562,-0.2968,-0.3856,-0.5079,-1.0542,2.98148,140.01185,2.16527
956,72400966,72405,ESP0509,156.0,public,3.0,8.3143,291.0,0.8108,1.0,35.0,1.0,1.0,0.0,0.0,18.0,0.0,2.9595,2.4895,0.2268,-0.5488,-0.061,9.2619,286.00737,6.72637
957,72400967,72414,ESP1431,156.0,private,2.0,18.6824,1588.0,1.1712,1.0,85.0,1.0,1.0,1.0,0.0176,28.0,1.0,-1.4212,-1.4551,-0.7466,-0.7767,0.9042,3.00672,310.26536,2.1836
958,72400968,72409,ESP9017,160.0,public,3.0,9.703,490.0,0.6707,1.0,50.5,,,,0.0594,28.0,1.0,,,-0.883,-0.0127,0.9042,19.08253,1434.26427,13.8585
959,72400969,72401,ESP9002,156.0,private,2.0,16.7817,1653.0,0.5072,1.0,98.5,1.0,1.0,,0.0203,23.0,2.0,-0.4413,-0.2968,-0.2686,0.2266,0.9042,19.29127,1916.98952,14.01009
960,72400970,72403,ESP0306,156.0,private,2.0,18.8704,1019.0,0.1948,1.0,54.0,1.0,0.5556,0.4444,0.0556,28.0,1.0,1.7368,2.1075,-1.3196,-0.5111,0.9042,1.77948,132.66059,1.29233
961,72400971,72413,ESP9028,156.0,private,2.0,10.0952,212.0,1.1111,1.0,21.0,,1.0,,,18.0,2.0,-1.4212,-1.4551,-3.3785,-2.0409,-1.0542,27.79617,616.5376,20.18669
962,72400972,72405,ESP0509,156.0,public,3.0,,,,1.0,90.0,1.0,,,0.0333,33.0,3.0,0.4292,-0.1776,0.7757,-0.1791,0.1571,3.66981,384.25324,2.66516
963,72400973,72411,ESP9021,474.0,public,3.0,5.1333,154.0,4.2857,1.0,30.0,1.0,0.9333,0.0667,0.1,23.0,2.0,-1.4212,-1.4551,-0.0301,-0.96,0.9042,9.46756,194.98703,6.87572
964,72400974,72401,ESP0102,156.0,private,2.0,20.0541,371.0,1.0,1.0,18.5,1.0,0.4324,0.5405,0.0541,18.0,0.0,-0.6344,-0.1776,0.9325,-0.7866,0.3009,41.33844,1169.89579,30.02163
965,72400975,72417,ESP9038,156.0,public,3.0,6.9216,353.0,1.7021,1.0,51.0,,,,,23.0,2.0,1.0283,1.3405,-0.0871,-0.1274,-0.1764,19.23748,924.38142,13.97103
966,72400976,72413,ESP9028,156.0,private,,18.6479,662.0,0.3448,1.0,35.5,1.0,1.0,,,23.0,2.0,1.4783,1.5435,-1.7803,-2.0409,-1.0542,13.89808,582.11478,10.09335
967,72400977,72411,ESP1121,474.0,public,3.0,10.0227,441.0,0.5075,1.0,44.0,1.0,0.9318,0.0227,0.0455,28.0,1.0,-0.949,-0.2968,0.3164,1.4356,0.9042,5.09792,397.70208,3.70231
968,72400978,72411,ESP1121,474.0,public,3.0,,,,1.0,60.5,1.0,1.0,1.0,0.0,23.0,1.0,-0.9432,-0.3163,0.8603,0.2266,0.3009,9.46756,292.2877,6.87572
969,72400979,72407,ESP9014,156.0,private,,,642.0,1.0345,1.0,,,,,,28.0,0.0,0.4698,0.4613,-1.1906,-0.5205,0.9042,6.77461,228.19904,4.91999
970,72400980,72416,ESP9037,451.0,private,,14.9606,950.0,1.0,1.0,63.5,1.0,1.0,1.0,,53.0,0.0,0.1,0.028,-0.0956,-0.5079,-1.0542,3.14437,190.96607,2.28357
971,72400981,72411,ESP9021,474.0,public,3.0,8.4341,544.0,3.8462,1.0,64.5,1.0,1.0,0.155,0.0465,28.0,0.0,-0.9432,0.1825,1.3338,1.4533,0.9042,4.62369,408.06976,3.35791
972,72400982,72403,ESP0305,156.0,public,3.0,10.3151,753.0,0.8197,1.0,73.0,1.0,1.0,,,23.0,0.0,-0.2692,0.028,0.8035,0.6101,0.9042,1.1635,151.29749,0.84498
973,72400983,72414,ESP1430,156.0,public,3.0,,,,1.0,63.0,1.0,1.0,,0.0635,28.0,2.0,-0.3123,-0.2968,-0.3856,-2.0409,-3.1491,2.81453,291.75844,2.04403
974,72400984,72406,ESP0612,156.0,private,2.0,11.7674,253.0,1.0,1.0,21.5,1.0,1.0,0.6279,0.0,23.0,0.0,-0.3123,0.43,0.8153,0.2364,0.9042,3.52857,54.91689,2.56259
975,72400985,72410,ESP1020,156.0,private,2.0,16.0839,1150.0,0.6173,1.0,71.5,1.0,0.9231,0.9231,0.014,53.0,1.0,0.8006,1.2579,1.0522,0.8378,-1.585,2.42628,200.91873,1.76206
976,72400986,72414,ESP9030,156.0,public,3.0,12.4308,808.0,1.6667,1.0,65.0,1.0,1.0,0.1692,0.0923,23.0,0.0,0.4292,0.8371,0.4651,0.2785,0.9042,3.5106,342.60324,2.54954
977,72400987,72412,ESP1223,156.0,public,3.0,8.0615,262.0,1.0,1.0,32.5,1.0,1.0,0.0,0.0,18.0,0.0,0.5886,0.661,-1.0762,-0.0027,0.9042,1.0,45.20603,0.72624
978,72400988,72404,ESP0407,160.0,public,3.0,,,,1.0,101.0,1.0,1.0,,,28.0,2.0,0.3992,1.5598,-0.7894,-0.5602,-0.4859,1.59926,225.22931,1.16144
979,72400989,72416,ESP9034,156.0,public,3.0,7.4,629.0,0.8551,1.0,85.0,0.0,0.0,0.0,0.0353,18.0,0.0,-0.3091,0.21,0.2773,-1.2356,0.9042,1.40909,15.20804,1.02334
980,72400990,72403,ESP9005,156.0,public,3.0,9.8182,864.0,0.4085,1.0,88.0,1.0,1.0,0.9375,0.2273,23.0,1.0,-0.4447,-0.5869,-0.335,-1.2356,0.9042,1.04461,159.13445,0.75864
981,72400991,72407,ESP9013,156.0,public,3.0,7.4783,430.0,1.0,0.5,57.5,1.0,0.713,0.287,0.0,53.0,2.0,-0.2376,0.9285,1.1262,-0.5205,0.9042,6.42635,357.37157,4.66707
982,72400992,72414,ESP1430,156.0,public,3.0,11.7257,1325.0,0.9302,1.0,113.0,1.0,1.0,,,23.0,2.0,0.8006,1.0953,1.0522,-1.2225,0.9042,4.80126,279.64225,3.48687
983,72400993,72405,ESP9009,156.0,public,3.0,11.9159,1275.0,0.6742,1.0,107.0,1.0,0.9813,0.0093,0.0093,33.0,1.0,1.9184,0.9947,0.7468,-0.5111,-0.4859,4.05208,432.17676,2.94279
984,72400994,72413,ESP9025,156.0,public,3.0,12.8947,735.0,0.5652,1.0,57.0,1.0,1.0,0.0351,0.1053,28.0,1.0,1.6863,1.5435,1.3778,1.2159,0.9042,3.06269,406.3335,2.22425
985,72400995,72415,ESP1532,156.0,public,3.0,7.7143,351.0,0.8,,45.5,,,,,18.0,2.0,0.4591,0.6798,0.5641,-0.5111,0.9042,1.67606,123.00175,1.21722
986,72400996,72408,ESP0816,156.0,private,,13.3659,274.0,1.0714,1.0,20.5,1.0,0.7805,0.7317,0.0,13.0,0.0,0.1,-0.1776,0.1795,0.2266,0.9042,9.1121,267.83072,6.61757
987,72400997,72415,ESP1532,156.0,public,3.0,8.0,472.0,0.4565,1.0,59.0,1.0,1.0,,0.0339,18.0,0.0,-1.4212,-1.4551,-0.0318,-0.5111,-1.0391,1.08737,103.719,0.78969
988,72400998,72404,ESP0408,160.0,private,2.0,,,,1.0,62.0,1.0,0.4839,0.3226,0.0,53.0,1.0,-1.4212,-1.4551,-1.322,-1.3169,0.9042,3.69418,214.71696,2.68286
989,72400999,72410,ESP1019,156.0,public,3.0,11.7619,741.0,0.3409,1.0,63.0,1.0,1.0,,,23.0,2.0,2.9595,4.0442,0.6888,0.2266,-1.0542,2.01833,204.13946,1.46579
990,72401000,72401,ESP0101,156.0,public,3.0,17.2131,2100.0,0.1987,1.0,122.0,,,0.0,0.2049,28.0,2.0,1.7368,,1.1515,0.9355,-2.436,9.7197,1567.70818,7.05883
991,72401001,72411,ESP1122,156.0,private,2.0,17.8347,1079.0,0.641,1.0,60.5,0.405,1.0,0.0,0.0,28.0,0.0,-0.6344,-0.5869,-0.4598,0.6101,-0.1764,4.52683,375.81658,3.28756
992,72401002,72402,ESP0203,156.0,public,3.0,,,,1.0,61.5,1.0,1.0,,,28.0,3.0,-0.4447,0.355,0.5515,0.6101,0.9042,3.06904,219.21303,2.22886
993,72401003,72413,ESP9028,156.0,private,2.0,14.5833,700.0,0.3333,1.0,48.0,0.0,0.0,0.0,0.0,23.0,0.0,2.1432,0.8371,-0.5715,0.2233,-0.1661,12.07539,770.81402,8.76963
994,72401004,72416,ESP9035,156.0,public,3.0,8.4571,740.0,0.115,1.0,87.5,1.0,1.0,0.0743,0.0229,23.0,0.0,0.4698,-1.4551,0.8035,-0.5079,-1.0542,2.37325,332.03197,1.72355
995,72401005,72408,ESP0815,156.0,public,3.0,12.2034,720.0,0.0196,1.0,59.0,1.0,0.0678,0.9322,0.0339,33.0,2.0,2.9595,1.4216,-0.1692,-2.0409,0.9042,3.23116,382.44086,2.3466
996,72401007,72408,ESP0815,156.0,public,3.0,10.2748,673.0,0.7059,1.0,65.5,1.0,0.1221,0.8779,0.0,23.0,3.0,-0.9432,0.5185,-0.9505,0.2266,0.9042,4.42361,397.64103,3.2126
997,72401008,72407,ESP9014,156.0,private,3.0,1.0556,19.0,1.4444,1.0,18.0,,,0.5,,28.0,2.0,0.4399,0.8242,-1.1906,-0.5079,0.9042,13.54922,291.18183,9.83999
998,72401009,72412,ESP9023,156.0,public,3.0,15.7971,1090.0,0.9091,,69.0,1.0,1.0,1.0,0.0435,28.0,1.0,-1.4212,0.6736,-1.0759,1.3992,-0.6263,1.0,131.82093,0.72624
999,72401010,72412,ESP9024,156.0,private,2.0,15.907,342.0,0.7143,1.0,21.5,1.0,1.0,0.0698,0.0,28.0,2.0,0.822,1.6509,-1.6103,-2.0409,0.9042,1.0,22.90589,0.72624
1000,72401011,72417,ESP1739,156.0,private,2.0,14.9778,674.0,0.4231,1.0,45.0,1.0,1.0,0.4222,0.0,53.0,0.0,1.2478,0.8371,0.1377,0.6101,-0.1764,16.60046,884.44298,12.05592
